ein,strein,name,sub_name,city,state,ntee_code,score,id,careofname,address,zipcode,ruling_date,asset_amount,income_amount,revenue_amount,created_at,updated_at
272985577,27-2985577,BEYOND THE BLING INC,BEYOND THE BLING INC,BROOKLYN,NY,O53,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
800735545,80-0735545,BEYOND THE BRICKS PROJECT INC,BEYOND THE BRICKS PROJECT INC,NEW YORK,NY,B05,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
464755625,46-4755625,BEYOND THE GAME,BEYOND THE GAME,BROOKLYN,NY,O50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
844891135,84-4891135,BEYOND THE GAME CONNECTION INC,BEYOND THE GAME CONNECTION INC,PORT CHESTER,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
237253912,23-7253912,BEZALEL NURSING HOME COMPANY,BEZALEL NURSING HOME COMPANY,FAR ROCKAWAY,NY,E91Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
463053222,46-3053222,BEZER BIBLE INSTITUTE INC,BEZER BIBLE INSTITUTE INC,NEW ROCHELLE,NY,B99,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
743180056,74-3180056,BG CARE INC,BG CARE INC ,BLOOMING GRV,NY,C50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
832961401,83-2961401,BG CHARITABLE FOUNDATION,BG CHARITABLE FOUNDATION,NEW YORK,NY,K30,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
141777543,14-1777543,BH-BL BUSINESS & PROFESSIONAL ASSOCIATION INC,BH-BL BUSINESS & PROFESSIONAL ASSOCIATION INC,BALLSTON LAKE,NY,S40,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
270523327,27-0523327,BHAGWAN KRISHNA FOUNDATION INC,BHAGWAN KRISHNA FOUNDATION INC,BRONXVILLE,NY,T22,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
330994606,33-0994606,BHAIRAVI FINE ARTS INC,BHAIRAVI FINE ARTS INC,GETZVILLE,NY,A60,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133064425,13-3064425,BHARATI CENTER INC,BHARATI CENTER INC,BROOKLYN,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
270357748,27-0357748,BHARTI FOUNDATION USA,BHARTI FOUNDATION USA,NEW YORK,NY,Q30,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
810850397,81-0850397,BHMD BY ON CHEVRON INC,BHMD BY ON CHEVRON INC,MONROE,NY,X30,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113515568,11-3515568,BHOOPLAPUR FOUNDATION INC,BHOOPLAPUR FOUNDATION INC,DIX HILLS,NY,T22,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
472512087,47-2512087,BHS NJROTC BOOSTER CLUB INC,BHS NJROTC BOOSTER CLUB INC,BREWSTER,NY,B11,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113574586,11-3574586,BI-COUNTY HELPLINE FOR ABUSE AGAINST WOMEN AND CHILDREN INC,BI-COUNTY HELPLINE FOR ABUSE AGAINST WOMEN AND CHILDREN INC,FARMINGVILLE,NY,P20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
823026984,82-3026984,BIBERAJ FOUNDATION INC,BIBERAJ FOUNDATION INC,NEW YORK,NY,B82,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
222534559,22-2534559,BIBLE BAPTIST CHURCH,BIBLE BAPTIST CHURCH,OSWEGO,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
473625582,47-3625582,BIBLE BAPTIST CHURCH OF GOUVERNEUR,BIBLE BAPTIST CHURCH OF GOUVERNEUR,GOUVERNEUR,NY,X20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
753089592,75-3089592,BIBLE BELIEVERS ASSEMBLY,BIBLE BELIEVERS ASSEMBLY,JAMAICA,NY,X21,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133321435,13-3321435,BIBLE BELIEVERS CHURCH INC,BIBLE BELIEVERS CHURCH INC,STATEN ISLAND,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
133796329,13-3796329,BIBLE BELIEVERS CHURCH INC,BIBLE BELIEVERS CHURCH INC,BRONX,NY,X20Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
134008257,13-4008257,BIBLE FELLOWSHIP PENTECOSTAL ASSEMBLY OF NEW YORK INC,BIBLE FELLOWSHIP PENTECOSTAL ASSEMBLY OF NEW YORK INC,YONKERS,NY,X21Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113362558,11-3362558,BIBLE LIFE HOLINESS CHURCH INC,BIBLE LIFE HOLINESS CHURCH INC,BROOKLYN,NY,X21Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
475491402,47-5491402,BIBLE SAYS INTERNATIONAL MINISTRIES,BIBLE SAYS INTERNATIONAL MINISTRIES,BROOKLYN,NY,X20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
223175867,22-3175867,BIBLE TRUTH PRISON MINISTRY,BIBLE TRUTH PRISON MINISTRY,WILLIAMSVILLE,NY,Z99I,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
842827178,84-2827178,BIBLE UNITED CHURCH INC,BIBLE UNITED CHURCH INC,FLUSHING,NY,X20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
851796776,85-1796776,BIBLE VERSE MOVEMENT INC,BIBLE VERSE MOVEMENT INC,BROOKLYN,NY,X20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
237396861,23-7396861,BIBLEWAY HEALING TEMPLE INC,BIBLEWAY HEALING TEMPLE INC,HENRIETTA,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
900515119,90-0515119,BICENTENNIAL VETERANS MEMORIAL PARK INC,BICENTENNIAL VETERANS MEMORIAL PARK INC,BRONX,NY,N32,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
311799154,31-1799154,BIDDLE FAMILY FOUNDATION,BIDDLE FAMILY FOUNDATION,ELMA,NY,T22,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
371864382,37-1864382,BIG 30 ATHLETIC FUND,BIG 30 ATHLETIC FUND,BOLIVAR,NY,N12,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
841868883,84-1868883,BIG A FOUNDATION INC,BIG A FOUNDATION INC,HUNTINGTN STA,NY,F70,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
450569206,45-0569206,BIG APPLE DODGEBALL INC,BIG APPLE DODGEBALL INC,NEW YORK,NY,N50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113149449,11-3149449,BIG APPLE SOCIAL CLUB INC,BIG APPLE SOCIAL CLUB INC,BROOKLYN,NY,Q33,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
135600383,13-5600383,BIG BROTHERS AND BIG SISTERS OF NEW YORK CITY INC,BIG BROTHERS AND BIG SISTERS OF NEW YORK CITY INC,NEW YORK,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
146035512,14-6035512,BIG BROTHERS BIG SISTERS OF THE CAPITAL REGION INC,BIG BROTHERS BIG SISTERS OF THE CAPITAL REGION INC,ALBANY,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
141596697,14-1596697,BIG BROTHERS BIG SISTERS OF THE SOUTHERN ADIRONDACKS INC,BIG BROTHERS BIG SISTERS OF THE SOUTHERN ADIRONDACKS INC,GLENS FALLS,NY,O31Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
112422452,11-2422452,BIG BROTHERS-BIG SISTERS OF LONG ISLAND INC,BIG BROTHERS-BIG SISTERS OF LONG ISLAND INC,ISLANDIA,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
261493230,26-1493230,BIG FLATS BUSINESS ASSOCIATION INC,BIG FLATS BUSINESS ASSOCIATION INC,BIG FLATS,NY,S41,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
204161742,20-4161742,BIG FLATS ELEMENTARY PARENT TEACHERORGANIZATION,BIG FLATS ELEMENTARY PARENT TEACHERORGANIZATION ,BIG FLATS,NY,B94,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
821648005,82-1648005,BIG GAY MEN OF NEW YORK INC,BIG GAY MEN OF NEW YORK INC,OZONE PARK,NY,F60,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161077582,16-1077582,BIG MOOSE FIRE COMPANY,BIG MOOSE FIRE COMPANY,EAGLE BAY,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
300387775,30-0387775,BIG SLICK INC,BIG SLICK INC,WASHINGTONVLE,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
461604260,46-1604260,BIG SUN FOUNDATION INC,BIG SUN FOUNDATION INC,NEW YORK,NY,T30,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
222456126,22-2456126,BIG WHEELS BICYCLE CLUB INC,BIG WHEELS BICYCLE CLUB INC,BUFFALO,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
821962657,82-1962657,BIG WORLD BIG HOPE INC,BIG WORLD BIG HOPE INC,ASTORIA,NY,A20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
832795280,83-2795280,BIJA FUND,BIJA FUND,BEACON,NY,B90,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
812978351,81-2978351,BIKEATOGA INC,BIKEATOGA INC ,SARATOGA SPGS,NY,P52,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
421716102,42-1716102,BIKO TRANSFORMATION CENTER,BIKO TRANSFORMATION CENTER,BROOKLYN,NY,O200,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
112461918,11-2461918,BIKOR CHOLIM C O BENJAMIN ISAACS,BIKOR CHOLIM C O BENJAMIN ISAACS,BKLYN,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
112862379,11-2862379,BIKUR CHOLIM MAZKERETH FRIMA MUNKAC,BIKUR CHOLIM MAZKERETH FRIMA MUNKAC,BROOKLYN,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
510192179,51-0192179,BIKUR CHOLIM OF QUEENS INC,BIKUR CHOLIM OF QUEENS INC,FLUSHING,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
223102837,22-3102837,BIL HOUSING DEVELOPMENT FUND COMPANY INC,BIL HOUSING DEVELOPMENT FUND COMPANY INC,BUFFALO,NY,L80Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
812634530,81-2634530,BILL DAVIS FOUNDATION INC,BILL DAVIS FOUNDATION INC,AMITYVILLE,NY,P20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
116048099,11-6048099,BILL STIVALA SCHOLARSHIP FUND INC,BILL STIVALA SCHOLARSHIP FUND INC,CENTERPORT,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
112336154,11-2336154,BILLIE HOLIDAY THEATRE INCORPORATED,BILLIE HOLIDAY THEATRE INCORPORATED,BROOKLYN,NY,A65,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
274651245,27-4651245,BILLY STRAYHORN FOUNDATION,BILLY STRAYHORN FOUNDATION,NEW ROCHELLE,NY,A68,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
900989247,90-0989247,BILLY THE BULL ANTI BULLYING FOUNDATION INC,BILLY THE BULL ANTI BULLYING FOUNDATION INC,BRONXVILLE,NY,M99,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
812686213,81-2686213,BIMMED MEDICAL FOUNDATION INC,BIMMED MEDICAL FOUNDATION INC,BROOKLYN,NY,H02,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
821045247,82-1045247,BINCHAE FOUNDATION INC,BINCHAE FOUNDATION INC,BROOKLYN,NY,T30,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
113479226,11-3479226,BINDLESTIFF FAMILY VARIETY ARTS INC,BINDLESTIFF FAMILY VARIETY ARTS INC,NEW YORK,NY,A60,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161165056,16-1165056,BING TOWNSHIP HISTORICAL SOCIETY,BING TOWNSHIP HISTORICAL SOCIETY,BINGHAMTON,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
208968284,20-8968284,BINGHAMTON AEROS INCORPORATED,BINGHAMTON AEROS INCORPORATED,ROSCOE,NY,N50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
472249673,47-2249673,BINGHAMTON AUXILIARY SERVICES CORPORATION,BINGHAMTON AUXILIARY SERVICES CORPORATION,BINGHAMTON,NY,B80,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
831142348,83-1142348,BINGHAMTON BLAST YOUTH ATHLETICS ORGANIZATION,BINGHAMTON BLAST YOUTH ATHLETICS ORGANIZATION,BINGHAMTON,NY,N63,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
150572077,15-0572077,BINGHAMTON BOATING CLUB INC,BINGHAMTON BOATING CLUB INC,VESTAL,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
150532282,15-0532282,BINGHAMTON BROOME COUNTY Y M C A,BINGHAMTON BROOME COUNTY Y M C A,BINGHAMTON,NY,P27Z,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
454630746,45-4630746,BINGHAMTON BUDDHIST MEDITATION GROUP,BINGHAMTON BUDDHIST MEDITATION GROUP,VESTAL,NY,X50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
237309898,23-7309898,BINGHAMTON CHARTER CHAPTER OF THE AMERICAN BUSINESS WOMENS ASSOC,BINGHAMTON CHARTER CHAPTER OF THE AMERICAN BUSINESS WOMENS ASSOC,VESTAL,NY,S41,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
237374876,23-7374876,BINGHAMTON HOCKEY BOOSTER CLUB,BINGHAMTON HOCKEY BOOSTER CLUB,BINGHAMTON,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161572835,16-1572835,BINGHAMTON IMAGININK INC,BINGHAMTON IMAGININK INC,BINGHAMTON,NY,B28,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
150371190,15-0371190,BINGHAMTON LODGE NO 1013 LOYAL ORDER OF MOOSE,BINGHAMTON LODGE NO 1013 LOYAL ORDER OF MOOSE ,BINGHAMTON,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
821728384,82-1728384,BINGHAMTON PATRIOTS YOUTH LACROSSE CLUB INC,BINGHAMTON PATRIOTS YOUTH LACROSSE CLUB INC,BINGHAMTON,NY,N60,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161550961,16-1550961,BINGHAMTON POLICE SUPERVISORS ASSOCIATION INC,BINGHAMTON POLICE SUPERVISORS ASSOCIATION INC,BINGHAMTON,NY,S40,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
463818563,46-3818563,BINGHAMTON RIFLE CLUB INC,BINGHAMTON RIFLE CLUB INC,BINGHAMTON,NY,N50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
222672861,22-2672861,BINGHAMTON SCHOOL EDUCATIONAL FUND,BINGHAMTON SCHOOL EDUCATIONAL FUND,BINGHAMTON,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
222182605,22-2182605,BINGHAMTON TEACHERS ASSOCIATION,BINGHAMTON TEACHERS ASSOCIATION,BINGHAMTON,NY,B03,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
203157725,20-3157725,BINGHAMTON THEATER ORGAN SOCIETY,BINGHAMTON THEATER ORGAN SOCIETY,BINGHAMTON,NY,A60,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
205376379,20-5376379,BINGHAMTON USTA TENNIS LEAGUE,BINGHAMTON USTA TENNIS LEAGUE,BINGHAMTON,NY,N50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
161331066,16-1331066,BINIK-LEWINGER SUPPORTING FOUNDATION,BINIK-LEWINGER SUPPORTING FOUNDATION,ROCHESTER,NY,X30J,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
202043464,20-2043464,BINKY FOUNDATION INC,BINKY FOUNDATION INC,NEW YORK,NY,T20,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
141772661,14-1772661,BINNEWATER UNION FREE CHAPEL,BINNEWATER UNION FREE CHAPEL,KINGSTON,NY,None,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
800581129,80-0581129,BIO MEDICAL ENERGY ENGINEERING STUDY BEES GROUP INC,BIO MEDICAL ENERGY ENGINEERING STUDY BEES GROUP INC,SARATOGA SPRINGS,NY,H99,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
208244669,20-8244669,BIOBAT INC,BIOBAT INC,BROOKLYN,NY,S47,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
475511028,47-5511028,BIODIVERSITY ALLIES INC,BIODIVERSITY ALLIES INC,NEW YORK,NY,C01,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
475215273,47-5215273,BIODIVERSITY AND GREEN FOUNDATION INC,BIODIVERSITY AND GREEN FOUNDATION INC,NEW YORK,NY,C30,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
201048965,20-1048965,BIODIVERSITY BOOKS INC,BIODIVERSITY BOOKS INC,FOREST HILLS,NY,A33,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
821893774,82-1893774,BIOTECH WITHOUT BORDERS INC,BIOTECH WITHOUT BORDERS INC,BROOKLYN,NY,U50,2.7644787,141773374,% RUSSELL C BRAVATA,PO BOX 162,12090-0162,8/1/94,0,0,0,2020-11-18T13:13:20.963Z,2020-11-18T13:13:20.963Z
